SERVICE_REQUEST_ID	STATUS	SERVICE_NAME	SERVICE_CODE	DESCRIPTION	AGENCY_RESPONSIBLE	REQUESTED_DATETIME	UPDATED_DATETIME	EXPECTED_DATETIME	ADDRESS	ZIPCODE	LATITUDE	LONGITUDE	REQUESTED_DATE	UPDATED_DATE	LAST_TABLE_UPDATE
SR22008919	CLOS	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-02-04	2022-02-22	2022-02-18	"""4323 HAIGHT AV, CINC - GJ1252638123"""	45223	39.1663855044297	-84.5400338149706	02/04/2022 12:00:00 AM	02/22/2022 12:00:00 AM	03/20/2022 12:00:00 AM
SR22102450	NEW	"""Trash cart, registration"""	"""TRSHCRTR"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-11-20	2022-11-20	2022-12-12	"""3252 BERWYN PL, CINC - GJ2260836808"""	45209	39.1520219529543	-84.4238764330813	11/20/2022 12:00:00 AM	11/20/2022 12:00:00 AM	11/20/2022 12:00:00 AM
SR22070510	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-08-01	2022-08-01	2022-08-15	"""418 TORRENCE CT, CINC - GJ1938833810"""	45202	39.1258606091656	-84.4620681876714	08/01/2022 12:00:00 AM	08/01/2022 12:00:00 AM	08/01/2022 12:00:00 AM
SR22046870	NEW	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2022-05-24	2022-05-24	2023-05-24	"""1260 DEWEY AV, CINC - GJ0907732489"""	45205	39.1164964108119	-84.5816678016523	05/24/2022 12:00:00 AM	05/24/2022 12:00:00 AM	05/24/2022 12:00:00 AM
SR22107372	NEW	"""Vehicle, abandoned in street"""	"""PLCJUNKV"""	"""CALLER REPORTING ABANDONED VEHICLE THAT'S BEEN PARKED IN STREET FOR 4 WEEKS"""	Police Department	2022-12-11	2022-12-11	2022-12-12	"""328 PURCELL AV - GJ1066030350 """	45205	39.0968539099148	-84.564031605539	12/11/2022 12:00:00 AM	12/11/2022 12:00:00 AM	12/31/2022 12:00:00 AM
SR22021059	CLOS	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	"""SPECIAL COLLECTION """	Public Services	2022-03-07	2022-03-18	2022-03-21	"""3035 QUEEN CITY AV - GJ0727634568 """	45238	39.1356372341586	-84.6018415237809	03/07/2022 12:00:00 AM	03/18/2022 12:00:00 AM	03/20/2022 12:00:00 AM
SR22043878	NEW	"""Tall grass/weeds, private prop"""	"""TLGR-PRV"""	"""Transfer: 05/17/2022 2:05 PM/SSITTASONprivate  - Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-05-17	2022-05-17	2022-07-01	"""3645 JANLIN CT, CINC - GJ0564435823"""	45211	39.1473354876046	-84.6203203136751	05/17/2022 12:00:00 AM	05/17/2022 12:00:00 AM	05/17/2022 12:00:00 AM
SR22019256	CLOS	"""Trash cart, repair"""	"""TRREPR"""	"""LID DAMAGE"""	Public Services	2022-03-01	2022-03-04	2022-03-18	"""1922 PORTMAN AV - GJ1946239682 """	45237	39.1786964110366	-84.4593198646061	03/01/2022 12:00:00 AM	03/04/2022 12:00:00 AM	03/20/2022 12:00:00 AM
SR22024833	NEW	"""Trash cart, registration"""	"""TRSHCRTR"""	"""2 SETS OF STICKERS."""	Public Services	2022-03-18	2022-03-18	2022-04-09	"""2963 WESTKNOLLS LN - GJ0951735105 """	45211	39.1399409419242	-84.5757706449211	03/18/2022 12:00:00 AM	03/18/2022 12:00:00 AM	03/20/2022 12:00:00 AM
SR22001761	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-01-08	2022-01-08	2022-01-22	"""2751 ENSLIN ST, CINC - GJ1366934331"""	45225	39.1319676932654	-84.5280123386096	01/08/2022 12:00:00 AM	01/08/2022 12:00:00 AM	01/08/2022 12:00:00 AM
SR22111453	CLOS	"""Recycling, collect green cart"""	"""RCYCLNG"""	""" """	City Manager's Office	2022-12-28	2022-12-28	2022-12-29	"""3559 EDGEVIEW DR - GJ2308139685 """	45213	39.1778002369854	-84.4174653844669	12/28/2022 12:00:00 AM	12/28/2022 12:00:00 AM	12/31/2022 12:00:00 AM
SR21101971	OPEN	"""Heat, no heat hazard"""	"""HEAT"""	"""NO HEAT """	Cinc Health Dept	2021-12-01	2021-12-01	2022-05-30	"""6000 TOWNEVISTA DR - GJ1450041894 """	45224	39.1998465344614	-84.5160159028039	12/01/2021 12:00:00 AM	12/01/2021 12:00:00 AM	12/01/2021 12:00:00 AM
SR22063841	NEW	"""Default, police (and junk veh)"""	"""DFLTPLC"""	"""MAROON TRUCK ON STREET FOR 4 WEEKS. TRUCK HAVE NOT MOVED"""	Police Department	2022-07-12	2022-07-12	2022-07-13	"""738 S FRED SHUTTLESWORTH CIR - GJ1703836645 """	45229	39.1519618222618	-84.4883262978679	07/12/2022 12:00:00 AM	07/12/2022 12:00:00 AM	07/12/2022 12:00:00 AM
SR22069860	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-07-28	2022-07-28	2022-08-11	"""2554 RIDGELAND PL, CINC - GJ2108739187"""	45212	39.1738274970696	-84.4406820425265	07/28/2022 12:00:00 AM	07/28/2022 12:00:00 AM	07/28/2022 12:00:00 AM
SR22065289	NEW	"""Sign, grnd mnted new/chang/rem"""	"""NW/MSSNG"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Dept of Trans and Eng	2022-07-15	2022-07-15	2022-10-13	"""1021 PARKSIDE PL, CINC - GJ1670731992"""	45202	39.1103787374081	-84.4931822442162	07/15/2022 12:00:00 AM	07/15/2022 12:00:00 AM	07/16/2022 12:00:00 AM
SR22029424	CLOS	"""Pothole, repair"""	"""PTHOLE"""	"""POTHOLE REPAIR """	Public Services	2022-04-04	2022-04-04	2022-04-16	"""EGGLESTON AV & E 3RD ST - GJ1616031156 """	45202	39.1027653433063	-84.5002274331281	04/04/2022 12:00:00 AM	04/04/2022 12:00:00 AM	04/04/2022 12:00:00 AM
SR22036769	NEW	"""Sidewalk, repair haz"""	"""SIDWLKH"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Dept of Trans and Eng	2022-04-26	2022-04-27	2022-10-23	"""23 W OGDEN PL, CINC - GJ1502930713"""	45202	39.0990626012875	-84.5134272769492	04/26/2022 12:00:00 AM	04/27/2022 12:00:00 AM	05/07/2022 12:00:00 AM
SR22059796	NEW	"""Graffiti, removal"""	"""GRFITI"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-06-30	2022-06-30	2022-07-30	"""2202 BEECHMONT AV, CINC - GJ2599330483"""	45230	39.0942230316482	-84.3868459010647	06/30/2022 12:00:00 AM	06/30/2022 12:00:00 AM	06/30/2022 12:00:00 AM
SR22082162	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	""" """	Public Services	2022-09-06	2022-09-06	2022-09-20	"""3553 GLENWOOD PL - GJ1723936035 """	45229	39.1464176045822	-84.4862085396493	09/06/2022 12:00:00 AM	09/06/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR21103714	NEW	"""Mice, building has mice"""	"""MICE-BLD"""	"""Referral from Ambrose Health Center Staff"""	Cinc Health Dept	2021-12-08	2021-12-08	2022-06-06	"""2514 HANSFORD PL - GJ1019734205 """	45214	39.1316726087329	-84.5681849510375	12/08/2021 12:00:00 AM	12/08/2021 12:00:00 AM	12/08/2021 12:00:00 AM
SR22069928	NEW	"""Signal, traf/ped/school repair"""	"""TSIG-MAL"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Dept of Trans and Eng	2022-07-29	2022-07-29	2022-07-30	"""E 2ND ST & MAIN ST"""	45202	39.098434371527	-84.5089578428305	07/29/2022 12:00:00 AM	07/29/2022 12:00:00 AM	07/29/2022 12:00:00 AM
SR22084518	NEW	"""Tall grass/weeds, private prop"""	"""TLGR-PRV"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-09-13	2022-09-13	2022-10-28	"""1343 ASTER PL, CINC - GJ1222040906"""	45224	39.1915197928127	-84.5427011785777	09/13/2022 12:00:00 AM	09/13/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22111921	NEW	"""Service complaint, trash"""	"""SVCCMPLT"""	""" """	Public Services	2022-12-30	2022-12-30	2023-01-29	"""3136 BRACKEN WOODS LN - GJ0880435617 """	45211	39.1447173795598	-84.5838577565101	12/30/2022 12:00:00 AM	12/30/2022 12:00:00 AM	12/31/2022 12:00:00 AM
SR22044659	NEW	"""Pothole, repair"""	"""PTHOLE"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-05-18	2022-05-18	2022-05-30	"""5930 PIQUA AV, CINC - GJ1234141719"""	45224	39.1988102430003	-84.5410460296242	05/18/2022 12:00:00 AM	05/18/2022 12:00:00 AM	05/18/2022 12:00:00 AM
SR22090394	NEW	"""Trash, request for collection"""	"""RF-COLLT"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-10-03	2022-10-03	2022-10-10	"""213 GRANT ST, CINC - GJ1453731717"""	45202	39.1082241733099	-84.5188078248516	10/03/2022 12:00:00 AM	10/03/2022 12:00:00 AM	10/03/2022 12:00:00 AM
SR22069726	NEW	"""Trash, improper set out"""	"""TRASH-I"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-07-28	2022-07-28	2022-07-29	"""2366 WHEELER ST, CINC - GJ1435533784"""	45219	39.1268742688266	-84.5202458807471	07/28/2022 12:00:00 AM	07/28/2022 12:00:00 AM	07/28/2022 12:00:00 AM
SR22083762	OPEN	"""Litter, private property"""	"""LITR-PRV"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-09-11	2022-09-11	2022-10-26	"""2351 CHICKASAW ST, CINC - GJ1417733756"""	45219	39.1266678220953	-84.522320249628	09/11/2022 12:00:00 AM	09/11/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22059029	CLOS	"""Litter, private property"""	"""LITR-PRV"""	""" """	Public Services	2022-06-29	2022-06-29	2022-08-13	"""2474 SCULLY ST - GJ1096533968 """	45214	39.1293574634298	-84.5593897499911	06/29/2022 12:00:00 AM	06/29/2022 12:00:00 AM	06/29/2022 12:00:00 AM
SR22039981	NEW	"""Dumping, prv prop <2500 sq ft"""	"""DUMP-PVS"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-05-05	2022-05-05	2022-06-19	"""1018 YALE AV, CINC - GJ1724334110"""	45206	39.1291209828719	-84.4867072720967	05/05/2022 12:00:00 AM	05/05/2022 12:00:00 AM	05/07/2022 12:00:00 AM
SR22083158	NEW	"""Mold, building or apartment"""	"""MOLD"""	"""POSSIBLE MOLD GROWTH THROUGH OUT APT"""	Cinc Health Dept	2022-09-08	2022-09-08	2023-03-07	"""1716 CASEY DR - GJ1180539431 """	45223	39.1783350593413	-84.5479706303493	09/08/2022 12:00:00 AM	09/08/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22034115	OPEN	"""Litter, private property"""	"""LITR-PRV"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-04-19	2022-04-20	2022-06-03	"""1027 WILLIAM H TAFT RD, CINC - GJ1723933875"""	45206	39.1269812713278	-84.4868865836597	04/19/2022 12:00:00 AM	04/20/2022 12:00:00 AM	05/07/2022 12:00:00 AM
SR22100543	NEW	"""Pothole, repair"""	"""PTHOLE"""	""" """	Public Services	2022-11-11	2022-11-11	2022-11-23	"""EDEN PARK DR & GILBERT AV - GJ1634832723 """	45202	39.1168231491785	-84.4975601229555	11/11/2022 12:00:00 AM	11/11/2022 12:00:00 AM	11/11/2022 12:00:00 AM
SR21108855	NEW	"""Default, City"""	"""DFLTCITY"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2021-12-31	2021-12-31	2022-01-10	"""4017 GULOW ST, CINC - GJ1250737328"""	45223	39.1592396027448	-84.540496653936	12/31/2021 12:00:00 AM	12/31/2021 12:00:00 AM	12/31/2021 12:00:00 AM
SR22107976	CLOS	"""Recycling, new 35 gallon cart"""	"""NEW35CRT"""	"""35-GALLON CART"""	City Manager's Office	2022-12-13	2022-12-21	2022-12-23	"""3334 CLARAMONT AV, CINC - GJ2276036465"""	45209	39.14890205258	-84.4222286070524	12/13/2022 12:00:00 AM	12/21/2022 12:00:00 AM	12/31/2022 12:00:00 AM
SR22108003	NEW	"""Building, residential"""	"""BLD-RES"""	"""Reissue B201807639 to new owner"""	Cinc Building Dept	2022-12-14	2022-12-14	2023-12-14	"""1324 MANSS AV - GJ0942732651 """	45205	39.1178661857481	-84.5775728840424	12/14/2022 12:00:00 AM	12/14/2022 12:00:00 AM	12/31/2022 12:00:00 AM
SR22057291	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-06-24	2022-06-24	2022-07-08	"""1332 WILLIAM H TAFT RD, CINC - GJ1772733941"""	45206	39.1274513501293	-84.4812442593829	06/24/2022 12:00:00 AM	06/24/2022 12:00:00 AM	06/24/2022 12:00:00 AM
SR22060244	NEW	"""Graffiti, removal"""	"""GRFITI"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-07-03	2022-07-03	2022-08-02	"""500 BAUM ST, CINC - GJ1604131491"""	45202	39.1058111768254	-84.5014913493784	07/03/2022 12:00:00 AM	07/03/2022 12:00:00 AM	07/03/2022 12:00:00 AM
SR22050380	NEW	"""Default, police (and junk veh)"""	"""DFLTPLC"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Police Department	2022-06-05	2022-06-05	2022-06-06	"""2141 FREEMAN AV, CINC - GJ1342833079"""	45214	39.1207591198104	-84.5311900817143	06/05/2022 12:00:00 AM	06/05/2022 12:00:00 AM	06/05/2022 12:00:00 AM
SR22078179	CLOS	"""Default, police (and junk veh)"""	"""DFLTPLC"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Police Department	2022-08-24	2022-09-06	2022-08-25	"""4913 RALPH AV, CINC - GJ0736832843"""	45238	39.1200914517117	-84.6012993456987	08/24/2022 12:00:00 AM	09/06/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22022996	OPEN	"""Street plates, slippery street"""	"""STRTPLTC"""	"""1 PLATE """	Public Services	2022-03-11	2022-03-11	2022-09-07	"""3218 LEHMAN RD - GJ1065732425 """	45204	39.1155400545467	-84.5634271781026	03/11/2022 12:00:00 AM	03/11/2022 12:00:00 AM	03/20/2022 12:00:00 AM
SR22011625	CLOS	"""Pothole, repair"""	"""PTHOLE"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-02-09	2022-02-26	2022-02-21	"""DANA AV & MADISON RD & OBSERVATORY AV"""	45208	39.1375624137945	-84.4546013359718	02/09/2022 12:00:00 AM	02/26/2022 12:00:00 AM	03/20/2022 12:00:00 AM
SR22068877	CLOS	"""Yard waste,rtc"""	"""YDWSTA-J"""	"""RTC- PICK UP ON HERMAN"""	Public Services	2022-07-26	2022-07-26	2022-08-02	"""1866 CATALINA AV - GJ1922038847 """	45237	39.171235025891	-84.4623894607792	07/26/2022 12:00:00 AM	07/26/2022 12:00:00 AM	07/26/2022 12:00:00 AM
SR22074182	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	""" """	Public Services	2022-08-11	2022-08-11	2022-08-25	"""3922 FARRELL DR - GJ0956237083 """	45211	39.1577385658804	-84.5746347702617	08/11/2022 12:00:00 AM	08/11/2022 12:00:00 AM	08/11/2022 12:00:00 AM
SR22076567	CLOS	"""Restaurant consult, new lic"""	"""RCNEWLIC"""	""" """	Cinc Health Dept	2022-08-18	2022-08-18	2023-02-14	"""705 E PETE ROSE WY - GJ1623430944 """	45202	39.1008426509627	-84.499446692611	08/18/2022 12:00:00 AM	08/18/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22032792	CLOS	"""Trash cart, repair"""	"""TRREPR"""	"""REPAIR LIP"""	Public Services	2022-04-14	2022-04-15	2022-05-01	"""2638 FIRTREE CT - GJ1198238991 """	45223	39.1743316173974	-84.5460615579769	04/14/2022 12:00:00 AM	04/15/2022 12:00:00 AM	05/07/2022 12:00:00 AM
SR22033756	CLOS	"""Corner can, overflowing"""	"""CRNRCNOF"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-04-18	2022-04-19	2022-04-25	"""3345 EPWORTH AV, CINC - GJ0738635960"""	45211	39.1481585807685	-84.600145499851	04/18/2022 12:00:00 AM	04/19/2022 12:00:00 AM	05/07/2022 12:00:00 AM
SR22101969	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-11-17	2022-11-17	2022-12-01	"""3618 EASTERN AV, CINC - GJ2156432549"""	45226	39.113956963007	-84.4373238809867	11/17/2022 12:00:00 AM	11/17/2022 12:00:00 AM	11/17/2022 12:00:00 AM
SR22081214	CLOS	"""Litter, private property"""	"""LITR-PRV"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-09-02	2022-09-14	2022-10-17	"""1640 GILSEY AV, CINC - GJ0916132729"""	45205	39.118643663353	-84.5806207999595	09/02/2022 12:00:00 AM	09/14/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22023093	CLOS	"""Default, City"""	"""DFLTCITY"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-03-13	2022-03-16	2022-03-23	"""3227 DAYTONA AV, CINC - GJ0668335742"""	45211	39.1463594420988	-84.6083308092667	03/13/2022 12:00:00 AM	03/16/2022 12:00:00 AM	03/20/2022 12:00:00 AM
SR22023257	OPEN	"""Building, commercial CBHCODEC"""	"""BLD-COM"""	"""Facade failing on the front of the building."""	Cinc Building Dept	2022-03-14	2022-03-18	2022-09-10	"""483 ELBERON AV - GJ1040730753 """	45205	39.1005418665467	-84.5668291297637	03/14/2022 12:00:00 AM	03/18/2022 12:00:00 AM	03/20/2022 12:00:00 AM
SR22082153	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	""" """	Public Services	2022-09-06	2022-09-06	2022-09-20	"""3847 KIRKUP AV - GJ2402140662 """	45213	39.1863552977599	-84.4062724893834	09/06/2022 12:00:00 AM	09/06/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22111754	NEW	"""Mice, building has mice"""	"""MICE-BLD"""	"""MICE"""	Cinc Health Dept	2022-12-29	2022-12-29	2023-06-27	"""2380 NOTTINGHAM RD - GJ1082637078 """	45225	39.1573866030707	-84.5600240041153	12/29/2022 12:00:00 AM	12/29/2022 12:00:00 AM	12/31/2022 12:00:00 AM
SR22076600	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	""" """	Public Services	2022-08-18	2022-08-18	2022-09-01	"""7226 SCOTTWOOD AV - GJ1922841361 """	45237	39.1938659935855	-84.4614863790139	08/18/2022 12:00:00 AM	08/18/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22000413	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	""" """	Public Services	2022-01-03	2022-01-03	2022-01-17	"""1445 ASTER PL - GJ1216640911 """	45224	39.1915663177697	-84.543334259462	01/03/2022 12:00:00 AM	01/03/2022 12:00:00 AM	01/03/2022 12:00:00 AM
SR22004417	NEW	"""Light, repair"""	"""STRTLITE"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Dept of Trans and Eng	2022-01-19	2022-01-19	2022-01-20	"""341 CALHOUN ST, CINC - GJ1436633948"""	45219	39.1283547478131	-84.5200768532613	01/19/2022 12:00:00 AM	01/19/2022 12:00:00 AM	01/19/2022 12:00:00 AM
SR22025117	NEW	"""Pothole, repair"""	"""PTHOLE"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-03-19	2022-03-19	2022-03-31	"""2340 NOTTINGHAM RD, CINC - GJ1086637102"""	45225	39.157595750839	-84.5595362813512	03/19/2022 12:00:00 AM	03/19/2022 12:00:00 AM	03/20/2022 12:00:00 AM
SR22111397	NEW	"""Slippery streets, request"""	"""SLPYST"""	"""STREET UNTREATED"""	Public Services	2022-12-28	2022-12-28	2022-12-29	"""6527 MONTEVISTA DR - GJ1339042714 """	45224	39.2075010330381	-84.5285940961239	12/28/2022 12:00:00 AM	12/28/2022 12:00:00 AM	12/31/2022 12:00:00 AM
SR22082708	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-09-07	2022-09-07	2022-09-21	"""720 FROOME AV, CINC - GJ1449339267"""	45232	39.1762069648098	-84.5169184351118	09/07/2022 12:00:00 AM	09/07/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22005600	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	""" """	Public Services	2022-01-24	2022-01-24	2022-02-07	"""1308 PULLAN AV - GJ1310238113 """	45223	39.166153560794	-84.5333804696088	01/24/2022 12:00:00 AM	01/24/2022 12:00:00 AM	01/24/2022 12:00:00 AM
SR22094433	NEW	"""Default, police (and junk veh)"""	"""DFLTPLC"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Police Department	2022-10-18	2022-10-18	2022-10-19	"""839 KIRBERT AV, CINC - GJ0960331531"""	45205	39.1077431668322	-84.5758779742505	10/18/2022 12:00:00 AM	10/18/2022 12:00:00 AM	10/18/2022 12:00:00 AM
SR22078935	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	""" """	Public Services	2022-08-26	2022-08-26	2022-09-09	"""3632 MIDDLETON AV - GJ1416136217 """	45220	39.148816262571	-84.5217370461903	08/26/2022 12:00:00 AM	08/26/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22032195	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2022-04-13	2022-04-14	2023-04-13	"""3409 BEEKMAN ST, CINC - GJ1159636262"""	45223	39.1498586382956	-84.5513594637335	04/13/2022 12:00:00 AM	04/14/2022 12:00:00 AM	05/07/2022 12:00:00 AM
SR22032287	CLOS	"""Trash, on arrival"""	"""TRSHONAR"""	"""PER 692- 1 CART COLLECTED """	Public Services	2022-04-13	2022-04-13	2022-04-20	"""3402 BROTHERTON RD - GJ2270437044 """	45209	39.1541204051939	-84.4226993362664	04/13/2022 12:00:00 AM	04/13/2022 12:00:00 AM	05/07/2022 12:00:00 AM
SR22089023	CLOS	"""Graffiti, removal"""	"""GRFITI"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-09-28	2022-09-28	2022-10-28	"""721 MAIN ST, CINC - """	45202	39.1046495762316	-84.5106862645728	09/28/2022 12:00:00 AM	09/28/2022 12:00:00 AM	09/28/2022 12:00:00 AM
SR22067437	NEW	"""Trash cart, registration"""	"""TRSHCRTR"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-07-21	2022-07-21	2022-08-12	"""2659 FORAN DR, CINC - GJ0614534420"""	45238	39.1345829548477	-84.6149599784822	07/21/2022 12:00:00 AM	07/21/2022 12:00:00 AM	07/21/2022 12:00:00 AM
