SERVICE_REQUEST_ID	STATUS	SERVICE_NAME	SERVICE_CODE	DESCRIPTION	AGENCY_RESPONSIBLE	REQUESTED_DATETIME	UPDATED_DATETIME	EXPECTED_DATETIME	ADDRESS	ZIPCODE	LATITUDE	LONGITUDE	REQUESTED_DATE	UPDATED_DATE	LAST_TABLE_UPDATE
SR21077322	NEW	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-31	2021-08-31	2022-08-31	"""2415 KENTON ST, CINC - GJ1658833666"""	45206	39.1252635092052	-84.4944785349087	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21077452	NEW	"""Building, residential"""	"""BLD-RES"""	"""Complete renovation without permits."""	Cinc Building Dept	2021-08-31	2021-08-31	2022-08-31	"""3620 TRIMBLE AV - GJ1900035950 """	45207	39.1452096977871	-84.4658775495128	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21077615	NEW	"""Building, commercial CBHCODEC"""	"""BLD-COM"""	"""Storm water runoff onto caller's property. Because of the volume of the water the sewage drain has difficulty draining the water runoff. The complainant wants to meet with the inspector to show the problem that is occurring on his property."""	Cinc Building Dept	2021-08-31	2021-08-31	2022-02-27	"""1465 KNOWLTON ST - GJ1292237544 """	45223	39.161071645861	-84.5356393204948	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21077304	NEW	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-31	2021-08-31	2022-08-31	"""3620 TRIMBLE AV, CINC - GJ1899835949"""	45207	39.1452096977871	-84.4658775495128	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21077363	NEW	"""Building, residential"""	"""BLD-RES"""	"""Transfer: 08/31/2021 12:57 PM/SGOODWINREFER TO B & I - VIEW NOTES  - Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-31	2021-08-31	2022-08-31	"""1713 MINION AV, CINC - GJ0954732808"""	45205	39.1192598093415	-84.5761262459782	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21077309	NEW	"""Elevator, HAZARD"""	"""BLD-ELEH"""	"""Repair or replace non-working elevators."""	Cinc Building Dept	2021-08-31	2021-08-31	2022-02-27	"""2645 ERIE AV - GJ2093935365 """	45208	39.1394629443988	-84.4436514548308	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21077293	NEW	"""Smoke detector, missing/damagd"""	"""SMOKEDET"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Fire Dept	2021-08-31	2021-08-31	2022-08-31	"""209 BOSLEY ST, CINC - GJ1451333592"""	45219	39.1251088969307	-84.5184816006875	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21077290	NEW	"""Parking, grass front yd res"""	"""PRKNGYRD"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-31	2021-08-31	2022-02-27	"""2448 WESTWOOD NORTHERN BLVD, CINC - """	45211	39.1467343165114	-84.5766025646568	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21077311	NEW	"""Parking, grass front yd res"""	"""PRKNGYRD"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-31	2021-08-31	2022-02-27	"""3529 DAYTONA AV, CINC - GJ0603135751"""	45211	39.1465955833192	-84.6158715898743	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21077528	NEW	"""Plumbing, defective"""	"""PLMB_DEF"""	"""SHOWER IS NON WORKING"""	Cinc Health Dept	2021-08-31	2021-08-31	2022-02-27	"""2457 NOTTINGHAM RD - GJ1073737028 """	45225	39.1569560683619	-84.5610696319729	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21077342	OPEN	"""Sidewalk, repair haz"""	"""SIDWLKH"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Dept of Trans and Eng	2021-08-31	2021-08-31	2022-02-27	"""120 E 8TH ST, CINC - GJ1519231368"""	45202	39.1049180082248	-84.5113601308533	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21077517	NEW	"""Fence, built ovr prop line res"""	"""FENCLINR"""	"""Transfer: 08/31/2021 2:08 PM/SGOODWINREFER TO B & I - VIEW NOTES  - Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-31	2021-08-31	2022-02-27	"""6651 HALEY AV, CINC - GJ2609236689"""	45227	39.1500627541707	-84.3836325888388	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21076937	CLOS	"""Building, commercial CBHCODEC"""	"""BLD-COM"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-30	2021-08-31	2022-02-26	"""6900 STEGER DR, CINC - GJ1843640934"""	45237	39.1902262791709	-84.4707756286839	08/30/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21077275	OPEN	"""Tree, blocking visibility-pub"""	"""TRBV-UF"""	"""Transfer: 8/31/2021 3:35 PM/MDIBONAHey Kurt, looks like these trees have wires wrapped around them that might be too tight.  Please take a look and update the CSR.  - Request entered through the Web. Refer to Intake Questions for further description."""	Park Department	2021-08-30	2021-08-31	2022-08-31	"""5747 MARMION LN, CINC - GJ2176039619"""	45212	39.1775492483311	-84.4327541605121	08/30/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21077006	OPEN	"""Mice, building has mice"""	"""MICE-BLD"""	"""mice is over running inside of home, chewing threw wire to appliances and causing the refrigerator to break down loosing food, multiple children in home and citizens is in fear of children getting bit, property owners will not respond"""	Cinc Health Dept	2021-08-30	2021-08-31	2022-02-26	"""6614 VINE ST - GJ1726640888 """	45216	39.1900995256322	-84.484334315892	08/30/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21077200	NEW	"""Building, residential"""	"""BLD-RES"""	"""Transfer: 08/31/2021 8:06 AM/SGOODWINREFER TO B & I- VIEW NOTES  - Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-30	2021-08-31	2022-08-31	"""3680 VINE ST, CINC - GJ1519236472"""	45220	39.1508708468265	-84.5097121513233	08/30/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21076715	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-29	2021-08-31	2022-08-29	"""4685 ASHTREE DR, CINC - GJ1189139252"""	45223	39.1767068407516	-84.5470163617775	08/29/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21076723	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-29	2021-08-31	2022-08-29	"""4685 ASHTREE DR, CINC - GJ1189139252"""	45223	39.1767068407516	-84.5470163617775	08/29/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21076726	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-29	2021-08-31	2022-08-29	"""4685 ASHTREE DR, CINC - GJ1189139252"""	45223	39.1767068407516	-84.5470163617775	08/29/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21076716	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-29	2021-08-31	2022-08-29	"""4685 ASHTREE DR, CINC - GJ1189139252"""	45223	39.1767068407516	-84.5470163617775	08/29/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21076720	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-29	2021-08-31	2022-08-29	"""4685 ASHTREE DR, CINC - GJ1189139252"""	45223	39.1767068407516	-84.5470163617775	08/29/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21076721	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-29	2021-08-31	2022-08-29	"""4685 ASHTREE DR, CINC - GJ1189139252"""	45223	39.1767068407516	-84.5470163617775	08/29/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21076722	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-29	2021-08-31	2022-08-29	"""4685 ASHTREE DR, CINC - GJ1189139252"""	45223	39.1767068407516	-84.5470163617775	08/29/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21076719	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-29	2021-08-31	2022-08-29	"""4685 ASHTREE DR, CINC - GJ1189139252"""	45223	39.1767068407516	-84.5470163617775	08/29/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21076707	CLOS	"""Building, commercial CBHCODEC"""	"""BLD-COM"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-29	2021-08-31	2022-02-25	"""6900 STEGER DR, CINC - GJ1843640934"""	45237	39.1902262791709	-84.4707756286839	08/29/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21076713	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-29	2021-08-31	2022-08-29	"""4685 ASHTREE DR, CINC - GJ1189139252"""	45223	39.1767068407516	-84.5470163617775	08/29/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21076718	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-29	2021-08-31	2022-08-29	"""4685 ASHTREE DR, CINC - GJ1189139252"""	45223	39.1767068407516	-84.5470163617775	08/29/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21076660	CLOS	"""Building, commercial CBHCODEC"""	"""BLD-COM"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-28	2021-08-31	2022-02-24	"""6900 STEGER DR, CINC - GJ1843640934"""	45237	39.1902262791709	-84.4707756286839	08/28/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21076500	CLOS	"""Building, commercial CBHCODEC"""	"""BLD-COM"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-27	2021-08-31	2022-02-23	"""6900 STEGER DR, CINC - GJ1843640934"""	45237	39.1902262791709	-84.4707756286839	08/27/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21076302	CLOS	"""Signal, change request traffic"""	"""CHNGFLSH"""	"""Transfer: 8/31/2021 6:43 AM/THHOOPERTiming checked ok per CSD. 192 - Transfer: 08/27/2021 4:15 PM/LMJOHNSONTRANSFERRED TO DOTE - Request entered through the Web. Refer to Intake Questions for further description."""	Dept of Trans and Eng	2021-08-27	2021-08-31	2022-03-17	"""COLUMBIA PKWY & KEMPER LN"""	45202	39.1177765449735	-84.4850682922968	08/27/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21076243	CLOS	"""Building, commercial CBHCODEC"""	"""BLD-COM"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-26	2021-08-31	2022-02-22	"""6900 STEGER DR, CINC - GJ1843640934"""	45237	39.1902262791709	-84.4707756286839	08/26/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21075890	CLOS	"""Mold, building or apartment"""	"""MOLD"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Health Dept	2021-08-26	2021-08-31	2022-02-22	"""3779 WESTMONT DR, CINC - """	45205	39.1219254968188	-84.573116392151	08/26/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21076159	CLOS	"""Rats, outside a building"""	"""RATSOUT"""	"""DUE TO TRASH ALL OVER THE FRT OF BLD """	Cinc Health Dept	2021-08-26	2021-08-31	2022-02-22	"""1789 PATRICK DR - GJ1090032943 """	45204	39.1201409747164	-84.5604525555759	08/26/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21076242	CLOS	"""Parking, grass front yd res"""	"""PRKNGYRD"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-26	2021-08-31	2022-02-22	"""6058 PAWNEE DR, CINC - GJ1095642074"""	45224	39.2023384289703	-84.5569583137083	08/26/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21076241	CLOS	"""Parking, grass front yd res"""	"""PRKNGYRD"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-26	2021-08-31	2022-02-22	"""6052 PAWNEE DR, CINC - GJ1093942059"""	45224	39.2021977499686	-84.556993021534	08/26/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21076072	CLOS	"""Building, commercial CBHCODEC"""	"""BLD-COM"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-26	2021-08-31	2022-02-22	"""6900 STEGER DR, CINC - GJ1843640934"""	45237	39.1902262791709	-84.4707756286839	08/26/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21075763	CLOS	"""Building, commercial CBHCODEC"""	"""BLD-COM"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-25	2021-08-31	2022-02-21	"""6900 STEGER DR, CINC - GJ1843640934"""	45237	39.1902262791709	-84.4707756286839	08/25/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21075741	CLOS	"""Building, commercial CBHCODEC"""	"""BLD-COM"""	"""Discontinue illegal fill. Obtain proper authorization to fil in the floodplain."""	Cinc Building Dept	2021-08-25	2021-08-31	2022-02-21	"""5001 KELLOGG AV - GJ2308328956 """	45228	39.0812189282473	-84.4209646292434	08/25/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21075687	CLOS	"""Sidewalk, Obstructions"""	"""ADASDWKO"""	"""Tree hanging into ROW, blocking view of Western Glen Driveway. Tenants in Western Glen have to exit drive blindly."""	Dept of Trans and Eng	2021-08-25	2021-08-31	2022-02-21	"""2631 MONTANA AV - GJ0884536679 """	45211	39.1542755506671	-84.5830511547596	08/25/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21075653	CLOS	"""Roaches - bldg or apartment"""	"""ROACHES"""	"""COMING FROM 203, ROACHES AND GNATS """	Cinc Health Dept	2021-08-25	2021-08-31	2022-02-21	"""3620 WASHINGTON AV - GJ1652836338 """	45229	39.1493266296363	-84.4943288579733	08/25/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21075760	OPEN	"""Mold, building or apartment"""	"""MOLD"""	"""BDRM WALLS"""	Cinc Health Dept	2021-08-25	2021-08-31	2022-02-21	"""21 W MCMILLAN ST - GJ1500033840 """	45219	39.1272181709742	-84.5127913131641	08/25/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21075636	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Common hallway steps are loose. Walls leaks & have cracks. Windows leaks whenever it rains. Water damage to the walls & ceilings. Ceilings leak whenever it rains. Bedroom ceiling has cracks and some of the plaster has started to fall off the ceiling. Plaster on the walls are coming down. Mold issues due to water damage. """	Cinc Building Dept	2021-08-25	2021-08-31	2022-08-25	"""4518 WINTON RD - GJ1432738630 """	45232	39.1705096633928	-84.5190517368059	08/25/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21075287	CLOS	"""Building, residential"""	"""BLD-RES"""	"""DRIVEWAY ALL BROKEN UP"""	Cinc Building Dept	2021-08-24	2021-08-31	2022-08-24	"""3319 LAKEVIEW AV - GJ0591935818 """	45211	39.1472232154442	-84.6171461094358	08/24/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21075402	CLOS	"""Food operation, unsanitry cond"""	"""FOOD_RES"""	"""claims both bathroom are filthy and full of human waste"""	Cinc Health Dept	2021-08-24	2021-08-31	2022-02-20	"""1 W CORRY ST - GJ1528233996 """	45219	39.1285499903348	-84.5094761919405	08/24/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21075182	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-24	2021-08-31	2022-08-24	"""3140 BOUDINOT AV, CINC - GJ0709335265"""	45211	39.1419633089553	-84.6037481865863	08/24/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21074864	OPEN	"""Mold, building or apartment"""	"""MOLD"""	"""MOLD IN CABINETS"""	Cinc Health Dept	2021-08-23	2021-08-31	2022-02-19	"""1320 PENDLETON ST - GJ1555332100 """	45202	39.111418300428	-84.5069421591327	08/23/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21074793	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-23	2021-08-31	2022-08-23	"""3103 MONTANA AV, CINC - GJ0717535987"""	45211	39.1484469504052	-84.6025701752703	08/23/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21074987	CLOS	"""Building, commercial CBHCODEC"""	"""BLD-COM"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-08-23	2021-08-31	2022-02-19	"""6900 STEGER DR, CINC - GJ1843640934"""	45237	39.1902262791709	-84.4707756286839	08/23/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21074858	OPEN	"""Mold, building or apartment"""	"""MOLD"""	"""NOW GROWING ON THE CARPET """	Cinc Health Dept	2021-08-23	2021-08-31	2022-02-19	"""2577 WILLIAMSBURG DR - GJ1059837000 """	45225	39.156746065754	-84.5626861133562	08/23/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21074862	CLOS	"""Parking, grass front yd res"""	"""PRKNGYRD"""	"""Inoperable vehicle on property no current tags Pontiac Aztec sitting for years. Other vehicles not valad tags"""	Cinc Building Dept	2021-08-23	2021-08-31	2022-02-19	"""3963 VINE ST - GJ1557137443 """	45217	39.1595146844495	-84.5050453981469	08/23/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21074874	OPEN	"""Mold, building or apartment"""	"""MOLD"""	"""MOLD GROWING IN CARPET & ALL SOFT SURFACES"""	Cinc Health Dept	2021-08-23	2021-08-31	2022-02-19	"""2577 WILLIAMSBURG DR - GJ1059837000 """	45225	39.156746065754	-84.5626861133562	08/23/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21074925	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Foundationa cracked leaking in basement, clogged gutters, roof compromised."""	Cinc Building Dept	2021-08-23	2021-08-31	2022-08-23	"""2925 BOUDINOT AV - GJ0701034736 """	45238	39.1372190984407	-84.6048722601172	08/23/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21074364	CLOS	"""Food operation, request gen"""	"""GRCRYCNC"""	"""bathrooms very dirty"""	Cinc Health Dept	2021-08-20	2021-08-31	2022-02-16	"""1 W CORRY ST - GJ1528233996 """	45219	39.1285499903348	-84.5094761919405	08/20/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21074356	CLOS	"""Sidewalk, Obstructions"""	"""ADASDWKO"""	"""Transfer: 08/26/2021 8:05 AM/SSITTASONbushes from rear of private lot encroaching  - Request entered through the Web. Refer to Intake Questions for further description."""	Dept of Trans and Eng	2021-08-20	2021-08-31	2022-02-22	"""2119 OXFORD AV, CINC - GJ2586930367"""	45230	39.0932132194541	-84.3883130559848	08/20/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21074351	OPEN	"""Light, shining into bldg com"""	"""LIGHTSIB"""	"""St John Unitarian Church has giant flood lights that are too bright for the neighborhood, which is residential, and they are not recessed and not pointing downward as per the code for lighting."""	Cinc Building Dept	2021-08-20	2021-08-31	2022-02-16	"""320 RESOR AV - GJ1432036128 """	45220	39.1479827498184	-84.51992488613	08/20/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
SR21074338	OPEN	"""Building, commercial CBHCODEC"""	"""BLD-COM"""	"""Complainant concerned about amount of Dirt being brought onto the property from the River. Shelter Cove Marina- Harbour Towne Yacht Club"""	Cinc Building Dept	2021-08-20	2021-08-31	2022-02-16	"""5001 KELLOGG AV - GJ2308328956 """	45230	39.0812189282473	-84.4209646292434	08/20/2021 12:00:00 AM	08/31/2021 12:00:00 AM	08/31/2021 12:00:00 AM
